short_name,parties,when,id,details_from,details_to,details_subject,details_status,details_person,details_calendar_emails_sent,details_meeting_organizer,details_meeting_participants,details_meeting_time,details_a2a_from,details_a2a_to,details_a2a_action,details_a2a_timestamp,details_a2a_payload_organizer,details_a2a_payload_participants,details_a2a_payload_time,details_task,details_time,details_details_person,details_details_task,details_details_participants,details_details_time,details_details_subject,details_access_type,details_action,details_target,details_meeting_proposed_with,details_file,details_content_length,details_contacts,details_details_contacts,details_topic,details_advice,details_details_topic,details_sent_to,details_reply_sent_to,details_draft_for_review_from,details_draft_for_review_to,details_draft_for_review_subject,details_draft_for_review_body,details_draft_for_review_formal,details_draft_for_review_needs_review,details_target_agent,details_args_path,details_room,details_name,details_granted,details_file_saved,details_content,details_forum,details_poster_id,details_timestamp,details_details_forum,details_details_content,details_question,details_response,details_size_hint,details_content_source,details_combo,details_source,details_virus,details_word_count,details_details_combo,details_spread,qtd_parties,parties_texto,tipos_parties,timestamp,data,hora,dia_semana,texto_evento,qtd_caracteres_texto,qtd_palavras_texto,tem_texto,possui_link,possui_html,possui_hashtag,possui_mencao,possui_caracter_estranho
propose_meeting,"[""world:calendar"", ""Agent/person:alexander_jetty"", ""person:isaac_mast""]",2413945760.0,650443,,,,,person:alexander_jetty,"[""person:isaac_mast""]",person:alexander_jetty,"[""person:isaac_mast""]",2046-06-27T09:14:35,agent:person:alexander_jetty,world:calendar,propose_meeting,2046-06-29T21:25:40,person:alexander_jetty,"[""person:isaac_mast""]",2046-06-27T09:14:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,world:calendar; Agent/person:alexander_jetty; person:isaac_mast,Agent/person; person; world,2046-06-30 04:29:20,2046-06-30,4,Saturday,person:alexander_jetty person:alexander_jetty person:isaac_mast 2046-06-27T09:14:35 person:isaac_mast agent:person:alexander_jetty propose_meeting 2046-06-29T21:25:40 person:alexander_jetty person:isaac_mast 2046-06-27T09:14:35,227,39,True,False,False,False,False,False
give_advice,"[""Agent/person:alexander_jetty""]",2413945873.0,650459,,,,,person:alexander_jetty,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage and Vendor Dispatch Updates for Maintenance Requests,Advice for person:alexander_jetty on Work-Order Triage and Vendor Dispatch Updates for Maintenance Requests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:alexander_jetty,Agent/person,2046-06-30 04:31:13,2046-06-30,4,Saturday,person:alexander_jetty Work-Order Triage and Vendor Dispatch Updates for Maintenance Requests Advice for person:alexander_jetty on Work-Order Triage and Vendor Dispatch Updates for Maintenance Requests,201,29,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:alexander_jetty""]",2413945923.0,650463,,,,,person:alexander_jetty,,,,,,,,,,,,Work-Order Triage for Maintenance Requests,,,,,,,,,,,,,"[""department:human_resources"", ""person:zoey_drydock"", ""department:human_resources""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:alexander_jetty,Agent/person,2046-06-30 04:32:03,2046-06-30,4,Saturday,person:alexander_jetty Work-Order Triage for Maintenance Requests department:human_resources person:zoey_drydock department:human_resources,139,18,True,False,False,False,False,False
assign_agent_task,"[""person:alexander_jetty""]",2413945936.0,650469,,,,,person:alexander_jetty,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage for Maintenance Requests,,,,,,,,,,,"[""person:olivia_keel"", ""person:zoey_drydock"", ""person:anthony_reef""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:alexander_jetty,person,2046-06-30 04:32:16,2046-06-30,4,Saturday,suggest_contacts Work-Order Triage for Maintenance Requests person:olivia_keel person:zoey_drydock person:anthony_reef person:alexander_jetty,141,20,True,False,False,False,False,False
assign_agent_task,"[""person:alexander_jetty""]",2413946020.0,650482,,,,,person:alexander_jetty,,,,,,,,,,,,propose_meeting,,,,"[""person:nora_bulkhead""]",2046-06-29T04:15:08,general operations: maintenance requests sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:alexander_jetty,person,2046-06-30 04:33:40,2046-06-30,4,Saturday,propose_meeting person:nora_bulkhead 2046-06-29T04:15:08 general operations: maintenance requests sync person:alexander_jetty,125,18,True,False,False,False,False,False
give_advice,"[""Agent/person:alexander_jetty""]",2413946178.0,650495,,,,,person:alexander_jetty,,,,,,,,,,,,,,,,,,,,,,,,,,,general operations: maintenance requests guidance,Advice for person:alexander_jetty on general operations: maintenance requests guidance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:alexander_jetty,Agent/person,2046-06-30 04:36:18,2046-06-30,4,Saturday,person:alexander_jetty general operations: maintenance requests guidance Advice for person:alexander_jetty on general operations: maintenance requests guidance,159,19,True,False,False,False,False,False
assign_agent_task,"[""person:alexander_jetty""]",2413946323.0,650513,,,,,person:alexander_jetty,,,,,,,,,,,,propose_meeting,,,,"[""person:isaac_mast""]",2046-06-29T04:10:08,general operations: building announcements sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:alexander_jetty,person,2046-06-30 04:38:43,2046-06-30,4,Saturday,propose_meeting person:isaac_mast 2046-06-29T04:10:08 general operations: building announcements sync person:alexander_jetty,124,18,True,False,False,False,False,False
propose_meeting,"[""person:nora_bulkhead"", ""Agent/person:alexander_jetty"", ""world:calendar""]",2413946374.0,650517,,,,,person:alexander_jetty,"[""person:nora_bulkhead""]",person:alexander_jetty,"[""person:nora_bulkhead""]",2046-06-29T04:15:08,agent:person:alexander_jetty,world:calendar,propose_meeting,2046-06-29T21:37:52,person:alexander_jetty,"[""person:nora_bulkhead""]",2046-06-29T04:15:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,person:nora_bulkhead; Agent/person:alexander_jetty; world:calendar,Agent/person; person; world,2046-06-30 04:39:34,2046-06-30,4,Saturday,person:alexander_jetty person:alexander_jetty person:nora_bulkhead 2046-06-29T04:15:08 person:nora_bulkhead agent:person:alexander_jetty propose_meeting 2046-06-29T21:37:52 person:alexander_jetty person:nora_bulkhead 2046-06-29T04:15:08,236,39,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:alexander_jetty"", ""person:isaac_mast""]",2413946663.0,650528,,,,,person:alexander_jetty,"[""person:isaac_mast""]",person:alexander_jetty,"[""person:isaac_mast""]",2046-06-29T04:10:08,agent:person:alexander_jetty,world:calendar,propose_meeting,2046-06-29T21:41:56,person:alexander_jetty,"[""person:isaac_mast""]",2046-06-29T04:10:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,world:calendar; Agent/person:alexander_jetty; person:isaac_mast,Agent/person; person; world,2046-06-30 04:44:23,2046-06-30,4,Saturday,person:alexander_jetty person:alexander_jetty person:isaac_mast 2046-06-29T04:10:08 person:isaac_mast agent:person:alexander_jetty propose_meeting 2046-06-29T21:41:56 person:alexander_jetty person:isaac_mast 2046-06-29T04:10:08,227,39,True,False,False,False,False,False
assign_agent_task,"[""person:alexander_jetty""]",2413947116.0,650576,,,,,person:alexander_jetty,,,,,,,,,,,,propose_meeting,,,,"[""person:daniel_gangway"", ""person:julian_seaway""]",2046-06-29T09:31:58,general operations: resident messaging sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:alexander_jetty,person,2046-06-30 04:51:56,2046-06-30,4,Saturday,propose_meeting person:daniel_gangway person:julian_seaway 2046-06-29T09:31:58 general operations: resident messaging sync person:alexander_jetty,145,21,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:alexander_jetty"", ""person:julian_seaway"", ""person:daniel_gangway""]",2413947176.0,650577,,,,,person:alexander_jetty,"[""person:daniel_gangway"", ""person:julian_seaway""]",person:alexander_jetty,"[""person:daniel_gangway"", ""person:julian_seaway""]",2046-06-29T09:31:58,agent:person:alexander_jetty,world:calendar,propose_meeting,2046-06-29T21:52:06,person:alexander_jetty,"[""person:daniel_gangway"", ""person:julian_seaway""]",2046-06-29T09:31:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,world:calendar; Agent/person:alexander_jetty; person:julian_seaway; person:daniel_gangway,Agent/person; person; world,2046-06-30 04:52:56,2046-06-30,4,Saturday,person:alexander_jetty person:alexander_jetty person:daniel_gangway person:julian_seaway 2046-06-29T09:31:58 person:daniel_gangway person:julian_seaway agent:person:alexander_jetty propose_meeting 2046-06-29T21:52:06 person:alexander_jetty person:daniel_gangway person:julian_seaway 2046-06-29T09:31:58,302,48,True,False,False,False,False,False
assign_agent_task,"[""person:alexander_jetty""]",2413947241.0,650584,,,,,person:alexander_jetty,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage and Vendor Dispatch Updates,,,,,,,,,,,"[""person:owen_hatch"", ""person:mia_fender"", ""person:gabriel_sonar""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:alexander_jetty,person,2046-06-30 04:54:01,2046-06-30,4,Saturday,suggest_contacts Work-Order Triage and Vendor Dispatch Updates person:owen_hatch person:mia_fender person:gabriel_sonar person:alexander_jetty,142,21,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:alexander_jetty""]",2413947302.0,650598,,,,,person:alexander_jetty,,,,,,,,,,,,Work-Order Triage and Vendor Dispatch Updates,,,,,,,,,,,,,"[""department:customer_support"", ""person:ella_pilot"", ""team:public_relations""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:alexander_jetty,Agent/person,2046-06-30 04:55:02,2046-06-30,4,Saturday,person:alexander_jetty Work-Order Triage and Vendor Dispatch Updates department:customer_support person:ella_pilot team:public_relations,136,19,True,False,False,False,False,False
give_advice,"[""Agent/person:alexander_jetty""]",2413947364.0,650600,,,,,person:alexander_jetty,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage & Vendor Dispatch Updates,Advice for person:alexander_jetty on Work-Order Triage & Vendor Dispatch Updates,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:alexander_jetty,Agent/person,2046-06-30 04:56:04,2046-06-30,4,Saturday,person:alexander_jetty Work-Order Triage & Vendor Dispatch Updates Advice for person:alexander_jetty on Work-Order Triage & Vendor Dispatch Updates,147,21,True,False,False,False,False,False
give_advice,"[""Agent/person:anthony_reef""]",2413947603.0,650621,,,,,person:anthony_reef,,,,,,,,,,,,,,,,,,,,,,,,,,,What are my exact access/permission options for posting to FleX and SaidIt (including who else can post and any department-specific limits)?,Advice for person:anthony_reef on What are my exact access/permission options for posting to FleX and SaidIt (including who else can post and any department-specific limits)?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:anthony_reef,Agent/person,2046-06-30 05:00:03,2046-06-30,5,Saturday,person:anthony_reef What are my exact access/permission options for posting to FleX and SaidIt (including who else can post and any department-specific limits)? Advice for person:anthony_reef on What are my exact access/permission options for posting to FleX and SaidIt (including who else can post and any department-specific limits)?,335,55,True,False,False,False,False,False
assign_agent_task,"[""person:alexander_jetty""]",2413947632.0,650628,,,,,person:alexander_jetty,,,,,,,,,,,,suggest_contacts,,,general operations: maintenance requests follow-up,,,,,,,,,,,"[""person:lily_anchorline"", ""person:joseph_buoy"", ""person:julian_seaway""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:alexander_jetty,person,2046-06-30 05:00:32,2046-06-30,5,Saturday,suggest_contacts general operations: maintenance requests follow-up person:lily_anchorline person:joseph_buoy person:julian_seaway person:alexander_jetty,153,20,True,False,False,False,False,False
ask_agent,"[""person:anthony_reef""]",2413947881.0,650638,,,,,person:anthony_reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,What are my exact access/permission options for posting to FleX and SaidIt (including who else can post and any department-specific limits)?,Advice for person:anthony_reef on What are my exact access/permission options for posting to FleX and SaidIt (including who else can post and any department-specific limits)?,,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:04:41,2046-06-30,5,Saturday,What are my exact access/permission options for posting to FleX and SaidIt (including who else can post and any department-specific limits)? person:anthony_reef Advice for person:anthony_reef on What are my exact access/permission options for posting to FleX and SaidIt (including who else can post and any department-specific limits)?,335,55,True,False,False,False,False,False
ask_agent,"[""person:anthony_reef""]",2413947918.0,650643,,,,,person:anthony_reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Which office/amenity spaces can I access based on my role (e.g., Break Room vs Executive Room vs Huddle/Meeting Rooms), and are there any restrictions tied to team membership?","Advice for person:anthony_reef on Which office/amenity spaces can I access based on my role (e.g., Break Room vs Executive Room vs Huddle/Meeting Rooms), and are there any restrictions tied to team membership?",,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:05:18,2046-06-30,5,Saturday,"Which office/amenity spaces can I access based on my role (e.g., Break Room vs Executive Room vs Huddle/Meeting Rooms), and are there any restrictions tied to team membership? person:anthony_reef Advice for person:anthony_reef on Which office/amenity spaces can I access based on my role (e.g., Break Room vs Executive Room vs Huddle/Meeting Rooms), and are there any restrictions tied to team membership?",405,71,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:alexander_jetty""]",2413948000.0,650650,,,,,person:alexander_jetty,,,,,,,,,,,,general operations: maintenance requests follow-up,,,,,,,,,,,,,"[""person:abigail_spinnaker"", ""person:audrey_portside"", ""person:abigail_spinnaker""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:alexander_jetty,Agent/person,2046-06-30 05:06:40,2046-06-30,5,Saturday,person:alexander_jetty general operations: maintenance requests follow-up person:abigail_spinnaker person:audrey_portside person:abigail_spinnaker,146,18,True,False,False,False,False,False
give_advice,"[""Agent/person:anthony_reef""]",2413948024.0,650660,,,,,person:anthony_reef,,,,,,,,,,,,,,,,,,,,,,,,,,,"Which office/amenity spaces can I access based on my role (e.g., Break Room vs Executive Room vs Huddle/Meeting Rooms), and are there any restrictions tied to team membership?","Advice for person:anthony_reef on Which office/amenity spaces can I access based on my role (e.g., Break Room vs Executive Room vs Huddle/Meeting Rooms), and are there any restrictions tied to team membership?",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:anthony_reef,Agent/person,2046-06-30 05:07:04,2046-06-30,5,Saturday,"person:anthony_reef Which office/amenity spaces can I access based on my role (e.g., Break Room vs Executive Room vs Huddle/Meeting Rooms), and are there any restrictions tied to team membership? Advice for person:anthony_reef on Which office/amenity spaces can I access based on my role (e.g., Break Room vs Executive Room vs Huddle/Meeting Rooms), and are there any restrictions tied to team membership?",405,71,True,False,False,False,False,False
access_email,"[""Agent/person:anthony_reef""]",2413948168.0,650671,,,,,person:anthony_reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:anthony_reef,person:avery_sextant,Re: Project status update,Please review and send.,False,True,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:anthony_reef,Agent/person,2046-06-30 05:09:28,2046-06-30,5,Saturday,person:anthony_reef person:anthony_reef person:avery_sextant Re: Project status update Please review and send.,110,17,True,False,False,False,False,False
assign_agent_task,"[""person:anthony_reef""]",2413948386.0,650695,,,,,person:anthony_reef,,,,,,,,,,,,propose_meeting,,,,"[""person:layla_channel"", ""person:sophia_beacon"", ""person:ava_tiller""]",2046-06-24T06:39:16,Work-Order Triage & Vendor Dispatch (SLA Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:13:06,2046-06-30,5,Saturday,propose_meeting person:layla_channel person:sophia_beacon person:ava_tiller 2046-06-24T06:39:16 Work-Order Triage & Vendor Dispatch (SLA Tracking) person:anthony_reef,166,26,True,False,False,False,False,False
propose_meeting,"[""person:ava_tiller"", ""person:sophia_beacon"", ""world:calendar"", ""Agent/person:anthony_reef"", ""person:layla_channel""]",2413948464.0,650713,,,,,person:anthony_reef,"[""person:layla_channel"", ""person:sophia_beacon"", ""person:ava_tiller""]",person:anthony_reef,"[""person:layla_channel"", ""person:sophia_beacon"", ""person:ava_tiller""]",2046-06-24T06:39:16,agent:person:anthony_reef,world:calendar,propose_meeting,2046-06-29T22:13:27,person:anthony_reef,"[""person:layla_channel"", ""person:sophia_beacon"", ""person:ava_tiller""]",2046-06-24T06:39:16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,person:ava_tiller; person:sophia_beacon; world:calendar; Agent/person:anthony_reef; person:layla_channel,Agent/person; person; world,2046-06-30 05:14:24,2046-06-30,5,Saturday,person:anthony_reef person:anthony_reef person:layla_channel person:sophia_beacon person:ava_tiller 2046-06-24T06:39:16 person:layla_channel person:sophia_beacon person:ava_tiller agent:person:anthony_reef propose_meeting 2046-06-29T22:13:27 person:anthony_reef person:layla_channel person:sophia_beacon person:ava_tiller 2046-06-24T06:39:16,341,57,True,False,False,False,False,False
give_advice,"[""Agent/person:anthony_reef""]",2413948522.0,650723,,,,,person:anthony_reef,,,,,,,,,,,,,,,,,,,,,,,,,,,general operations: maintenance requests guidance,Advice for person:anthony_reef on general operations: maintenance requests guidance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:anthony_reef,Agent/person,2046-06-30 05:15:22,2046-06-30,5,Saturday,person:anthony_reef general operations: maintenance requests guidance Advice for person:anthony_reef on general operations: maintenance requests guidance,153,19,True,False,False,False,False,False
access_email,"[""Agent/person:anthony_reef""]",2413948533.0,650730,,,,,person:anthony_reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:anthony_reef,person:avery_sextant,Re: Project status update,Please review and send.,False,True,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:anthony_reef,Agent/person,2046-06-30 05:15:33,2046-06-30,5,Saturday,person:anthony_reef person:anthony_reef person:avery_sextant Re: Project status update Please review and send.,110,17,True,False,False,False,False,False
assign_agent_task,"[""person:anthony_reef""]",2413948955.0,650755,,,,,person:anthony_reef,,,,,,,,,,,,suggest_contacts,,,general operations: maintenance requests follow-up,,,,,,,,,,,"[""person:scarlett_wharf"", ""person:avery_sextant"", ""person:harper_oar""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:22:35,2046-06-30,5,Saturday,suggest_contacts general operations: maintenance requests follow-up person:scarlett_wharf person:avery_sextant person:harper_oar person:anthony_reef,148,20,True,False,False,False,False,False
propose_meeting,"[""person:christopher_jettyline"", ""world:calendar"", ""Agent/person:anthony_reef"", ""person:noah_mariner""]",2413949270.0,650779,,,,,person:anthony_reef,"[""person:christopher_jettyline"", ""person:noah_mariner""]",person:anthony_reef,"[""person:christopher_jettyline"", ""person:noah_mariner""]",2046-06-26T00:13:56,agent:person:anthony_reef,world:calendar,propose_meeting,2046-06-29T22:29:43,person:anthony_reef,"[""person:christopher_jettyline"", ""person:noah_mariner""]",2046-06-26T00:13:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,person:christopher_jettyline; world:calendar; Agent/person:anthony_reef; person:noah_mariner,Agent/person; person; world,2046-06-30 05:27:50,2046-06-30,5,Saturday,person:anthony_reef person:anthony_reef person:christopher_jettyline person:noah_mariner 2046-06-26T00:13:56 person:christopher_jettyline person:noah_mariner agent:person:anthony_reef propose_meeting 2046-06-29T22:29:43 person:anthony_reef person:christopher_jettyline person:noah_mariner 2046-06-26T00:13:56,308,48,True,False,False,False,False,False
give_advice,"[""Agent/person:anthony_reef""]",2413949351.0,650787,,,,,person:anthony_reef,,,,,,,,,,,,,,,,,,,,,,,,,,,general operations: building announcements guidance,Advice for person:anthony_reef on general operations: building announcements guidance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:anthony_reef,Agent/person,2046-06-30 05:29:11,2046-06-30,5,Saturday,person:anthony_reef general operations: building announcements guidance Advice for person:anthony_reef on general operations: building announcements guidance,157,19,True,False,False,False,False,False
assign_agent_task,"[""person:anthony_reef""]",2413949380.0,650800,,,,,person:anthony_reef,,,,,,,,,,,,propose_meeting,,,,"[""person:christopher_jettyline"", ""person:noah_mariner""]",2046-06-26T00:13:56,Work-Order Triage & Vendor Dispatch Coordination (SLA Tracking),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:29:40,2046-06-30,5,Saturday,propose_meeting person:christopher_jettyline person:noah_mariner 2046-06-26T00:13:56 Work-Order Triage & Vendor Dispatch Coordination (SLA Tracking) person:anthony_reef,168,24,True,False,False,False,False,False
assign_agent_task,"[""person:anthony_reef""]",2413949688.0,650810,,,,,person:anthony_reef,,,,,,,,,,,,propose_meeting,,,,"[""person:samuel_gull""]",2046-06-26T01:32:56,general operations: maintenance requests sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:34:48,2046-06-30,5,Saturday,propose_meeting person:samuel_gull 2046-06-26T01:32:56 general operations: maintenance requests sync person:anthony_reef,120,18,True,False,False,False,False,False
propose_meeting,"[""world:calendar"", ""Agent/person:anthony_reef"", ""person:samuel_gull""]",2413949758.0,650816,,,,,person:anthony_reef,"[""person:samuel_gull""]",person:anthony_reef,"[""person:samuel_gull""]",2046-06-26T01:32:56,agent:person:anthony_reef,world:calendar,propose_meeting,2046-06-29T22:35:49,person:anthony_reef,"[""person:samuel_gull""]",2046-06-26T01:32:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,world:calendar; Agent/person:anthony_reef; person:samuel_gull,Agent/person; person; world,2046-06-30 05:35:58,2046-06-30,5,Saturday,person:anthony_reef person:anthony_reef person:samuel_gull 2046-06-26T01:32:56 person:samuel_gull agent:person:anthony_reef propose_meeting 2046-06-29T22:35:49 person:anthony_reef person:samuel_gull 2046-06-26T01:32:56,218,39,True,False,False,False,False,False
access_email,"[""Agent/person:anthony_reef""]",2413949883.0,650829,,,,,person:anthony_reef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,person:anthony_reef,person:avery_sextant,Re: Project status update,Please review and send.,False,True,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:anthony_reef,Agent/person,2046-06-30 05:38:03,2046-06-30,5,Saturday,person:anthony_reef person:anthony_reef person:avery_sextant Re: Project status update Please review and send.,110,17,True,False,False,False,False,False
suggest_contacts,"[""Agent/person:anthony_reef""]",2413949928.0,650831,,,,,person:anthony_reef,,,,,,,,,,,,Work-Order Triage and Vendor Dispatch (SLA Tracking),,,,,,,,,,,,,"[""person:lily_anchorline"", ""person:michael_capstan"", ""person:dylan_hawser""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Agent/person:anthony_reef,Agent/person,2046-06-30 05:38:48,2046-06-30,5,Saturday,person:anthony_reef Work-Order Triage and Vendor Dispatch (SLA Tracking) person:lily_anchorline person:michael_capstan person:dylan_hawser,138,20,True,False,False,False,False,False
flex_post,"[""person:anthony_reef""]",2413949972.0,650846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Work-Order Triage Updates: Maintenance Requests & SLA Tracking,,person:anthony_reef,2046-06-29T22:41:55,,,,,,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:39:32,2046-06-30,5,Saturday,person:anthony_reef Work-Order Triage Updates: Maintenance Requests & SLA Tracking 2046-06-29T22:41:55,102,16,True,False,False,False,False,False
assign_agent_task,"[""person:anthony_reef""]",2413950050.0,650858,,,,,person:anthony_reef,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage and Vendor Dispatch (SLA Tracking),,,,,,,,,,,"[""person:gabriel_sonar"", ""person:aria_towline"", ""person:sebastian_cutter""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:40:50,2046-06-30,5,Saturday,suggest_contacts Work-Order Triage and Vendor Dispatch (SLA Tracking) person:gabriel_sonar person:aria_towline person:sebastian_cutter person:anthony_reef,154,22,True,False,False,False,False,False
assign_agent_task,"[""person:anthony_reef""]",2413950266.0,650887,,,,,person:anthony_reef,,,,,,,,,,,,propose_meeting,,,,"[""person:lily_anchorline"", ""person:isaac_mast"", ""person:chloe_ballast""]",2046-06-26T15:53:57,general operations: building announcements sync,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:44:26,2046-06-30,5,Saturday,propose_meeting person:lily_anchorline person:isaac_mast person:chloe_ballast 2046-06-26T15:53:57 general operations: building announcements sync person:anthony_reef,165,24,True,False,False,False,False,False
assign_agent_task,"[""person:anthony_reef""]",2413950297.0,650888,,,,,person:anthony_reef,,,,,,,,,,,,propose_meeting,,,,"[""person:samuel_gull"", ""person:michael_capstan"", ""person:emily_ferry""]",2046-06-26T17:17:57,Work-Order Triage & Vendor Dispatch for Tenant Maintenance Requests,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:44:57,2046-06-30,5,Saturday,propose_meeting person:samuel_gull person:michael_capstan person:emily_ferry 2046-06-26T17:17:57 Work-Order Triage & Vendor Dispatch for Tenant Maintenance Requests person:anthony_reef,184,28,True,False,False,False,False,False
assign_agent_task,"[""person:anthony_reef""]",2413950362.0,650891,,,,,person:anthony_reef,,,,,,,,,,,,suggest_contacts,,,Work-Order Triage for Maintenance Requests,,,,,,,,,,,"[""person:audrey_portside"", ""person:amelia_skiff"", ""person:emily_ferry""]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,person:anthony_reef,person,2046-06-30 05:46:02,2046-06-30,5,Saturday,suggest_contacts Work-Order Triage for Maintenance Requests person:audrey_portside person:amelia_skiff person:emily_ferry person:anthony_reef,141,20,True,False,False,False,False,False
ask_agent,"[""person:john_windward""]",2413950640.0,650911,,,,,person:john_windward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"What are the current tenant-thread priorities and KPIs for my department (e.g., maintenance requests, package notifications, resident messaging), and what actions should I take this week?","Advice for person:john_windward on What are the current tenant-thread priorities and KPIs for my department (e.g., maintenance requests, package notifications, resident messaging), and what actions should I take this week?",,,,,,,,,1,person:john_windward,person,2046-06-30 05:50:40,2046-06-30,5,Saturday,"What are the current tenant-thread priorities and KPIs for my department (e.g., maintenance requests, package notifications, resident messaging), and what actions should I take this week? person:john_windward Advice for person:john_windward on What are the current tenant-thread priorities and KPIs for my department (e.g., maintenance requests, package notifications, resident messaging), and what actions should I take this week?",431,65,True,False,False,False,False,False
